location,reference_date,horizon,target_end_date,target,output_type,output_type_id,value
athens,2026-05-16,0,2026-05-16,Flu ED visits pct,quantile,0.025,0.008194121183488398
austin,2026-05-16,0,2026-05-16,Flu ED visits pct,quantile,0.025,0.05820520361607392
baltimore,2026-05-16,0,2026-05-16,Flu ED visits pct,quantile,0.025,0.05278400526298465
bangor,2026-05-16,0,2026-05-16,Flu ED visits pct,quantile,0.025,0.010797059606103733
beaumont,2026-05-16,0,2026-05-16,Flu ED visits pct,quantile,0.025,0.08612509017985506
boston,2026-05-16,0,2026-05-16,Flu ED visits pct,quantile,0.025,0.0804273865634661
boulder,2026-05-16,0,2026-05-16,Flu ED visits pct,quantile,0.025,0.050273638886256945
charleston,2026-05-16,0,2026-05-16,Flu ED visits pct,quantile,0.025,0.03410608966548339
cherokee,2026-05-16,0,2026-05-16,Flu ED visits pct,quantile,0.025,0.05249016972375823
clt-area,2026-05-16,0,2026-05-16,Flu ED visits pct,quantile,0.025,0.5993347420676051
colorado,2026-05-16,0,2026-05-16,Flu ED visits pct,quantile,0.025,0.173597115441011
colorado-springs,2026-05-16,0,2026-05-16,Flu ED visits pct,quantile,0.025,0.15049862331395628
columbia,2026-05-16,0,2026-05-16,Flu ED visits pct,quantile,0.025,0.03170017391436302
columbus,2026-05-16,0,2026-05-16,Flu ED visits pct,quantile,0.025,0.0
dallas,2026-05-16,0,2026-05-16,Flu ED visits pct,quantile,0.025,0.08234983354390661
denver,2026-05-16,0,2026-05-16,Flu ED visits pct,quantile,0.025,0.1517684013113542
deschutes,2026-05-16,0,2026-05-16,Flu ED visits pct,quantile,0.025,0.1018456351888179
duluth,2026-05-16,0,2026-05-16,Flu ED visits pct,quantile,0.025,0.03282103682901529
el-paso,2026-05-16,0,2026-05-16,Flu ED visits pct,quantile,0.025,0.7268322921726614
eugene,2026-05-16,0,2026-05-16,Flu ED visits pct,quantile,0.025,0.056410035473415186
fay-area,2026-05-16,0,2026-05-16,Flu ED visits pct,quantile,0.025,0.5710470505049539
