location,reference_date,horizon,target_end_date,target,output_type,output_type_id,value
athens,2026-01-31,0,2026-01-31,Flu ED visits pct,quantile,0.025,0.2202903483324035
austin,2026-01-31,0,2026-01-31,Flu ED visits pct,quantile,0.025,1.5333001436349187
baltimore,2026-01-31,0,2026-01-31,Flu ED visits pct,quantile,0.025,0.4190289125653317
bangor,2026-01-31,0,2026-01-31,Flu ED visits pct,quantile,0.025,0.3078227690731121
beaumont,2026-01-31,0,2026-01-31,Flu ED visits pct,quantile,0.025,0.5169893128192447
boston,2026-01-31,0,2026-01-31,Flu ED visits pct,quantile,0.025,0.5344754695368674
boulder,2026-01-31,0,2026-01-31,Flu ED visits pct,quantile,0.025,0.4896106305539261
charleston,2026-01-31,0,2026-01-31,Flu ED visits pct,quantile,0.025,1.0126515979370165
cherokee,2026-01-31,0,2026-01-31,Flu ED visits pct,quantile,0.025,0.40608094112616966
clt-area,2026-01-31,0,2026-01-31,Flu ED visits pct,quantile,0.025,1.4643753070672934
colorado,2026-01-31,0,2026-01-31,Flu ED visits pct,quantile,0.025,0.48584157064390615
colorado-springs,2026-01-31,0,2026-01-31,Flu ED visits pct,quantile,0.025,0.5873230905899698
columbia,2026-01-31,0,2026-01-31,Flu ED visits pct,quantile,0.025,0.5393275699536321
columbus,2026-01-31,0,2026-01-31,Flu ED visits pct,quantile,0.025,0.9860603946928697
dallas,2026-01-31,0,2026-01-31,Flu ED visits pct,quantile,0.025,1.5746887001551735
denver,2026-01-31,0,2026-01-31,Flu ED visits pct,quantile,0.025,0.5831160057186072
deschutes,2026-01-31,0,2026-01-31,Flu ED visits pct,quantile,0.025,1.2755619854619233
duluth,2026-01-31,0,2026-01-31,Flu ED visits pct,quantile,0.025,0.45311015603997307
el-paso,2026-01-31,0,2026-01-31,Flu ED visits pct,quantile,0.025,0.335770520031801
eugene,2026-01-31,0,2026-01-31,Flu ED visits pct,quantile,0.025,0.8433771830982852
fay-area,2026-01-31,0,2026-01-31,Flu ED visits pct,quantile,0.025,1.9232253267887067
florence,2026-01-31,0,2026-01-31,Flu ED visits pct,quantile,0.025,0.8599902859196871
floyd,2026-01-31,0,2026-01-31,Flu ED visits pct,quantile,0.025,0.3299738095241228
frederick,2026-01-31,0,2026-01-31,Flu ED visits pct,quantile,0.025,0.28234272432333446
georgia,2026-01-31,0,2026-01-31,Flu ED visits pct,quantile,0.025,0.481434617309883
greenville,2026-01-31,0,2026-01-31,Flu ED visits pct,quantile,0.025,0.5189074640130605
hall,2026-01-31,0,2026-01-31,Flu ED visits pct,quantile,0.025,0.29891285341512774
harford,2026-01-31,0,2026-01-31,Flu ED visits pct,quantile,0.025,0.33964542323028535
henry,2026-01-31,0,2026-01-31,Flu ED visits pct,quantile,0.025,0.2912704698714346
horry,2026-01-31,0,2026-01-31,Flu ED visits pct,quantile,0.025,0.4584571828391317
houston,2026-01-31,0,2026-01-31,Flu ED visits pct,quantile,0.025,0.5831304441821467
indiana,2026-01-31,0,2026-01-31,Flu ED visits pct,quantile,0.025,0.5778636351367766
indianapolis,2026-01-31,0,2026-01-31,Flu ED visits pct,quantile,0.025,0.8914324278624493
la-grange,2026-01-31,0,2026-01-31,Flu ED visits pct,quantile,0.025,0.35560963148166586
larimer,2026-01-31,0,2026-01-31,Flu ED visits pct,quantile,0.025,0.32096767820663463
lynn,2026-01-31,0,2026-01-31,Flu ED visits pct,quantile,0.025,0.5584929311708682
macon,2026-01-31,0,2026-01-31,Flu ED visits pct,quantile,0.025,0.6167399471674164
maine,2026-01-31,0,2026-01-31,Flu ED visits pct,quantile,0.025,0.8131019979985742
marietta,2026-01-31,0,2026-01-31,Flu ED visits pct,quantile,0.025,0.2679735323937842
maryland,2026-01-31,0,2026-01-31,Flu ED visits pct,quantile,0.025,0.41062890845051553
massachusetts,2026-01-31,0,2026-01-31,Flu ED visits pct,quantile,0.025,0.5273886760694667
medford,2026-01-31,0,2026-01-31,Flu ED visits pct,quantile,0.025,1.0206681436099088
mesa,2026-01-31,0,2026-01-31,Flu ED visits pct,quantile,0.025,0.3607353391574253
minneapolis,2026-01-31,0,2026-01-31,Flu ED visits pct,quantile,0.025,0.5980117488262908
minnesota,2026-01-31,0,2026-01-31,Flu ED visits pct,quantile,0.025,0.8189832052490365
montgomery,2026-01-31,0,2026-01-31,Flu ED visits pct,quantile,0.025,0.5608722600722984
nenc,2026-01-31,0,2026-01-31,Flu ED visits pct,quantile,0.025,1.0185586309291053
new-bedford,2026-01-31,0,2026-01-31,Flu ED visits pct,quantile,0.025,0.4661003842524614
north-carolina,2026-01-31,0,2026-01-31,Flu ED visits pct,quantile,0.025,1.152739767552875
nyc,2026-01-31,0,2026-01-31,ILI ED visits pct,quantile,0.025,1.8225782652800382
ogden,2026-01-31,0,2026-01-31,Flu ED visits pct,quantile,0.025,0.6478518901235333
oregon,2026-01-31,0,2026-01-31,Flu ED visits pct,quantile,0.025,1.4891357458392793
pittsfield,2026-01-31,0,2026-01-31,Flu ED visits pct,quantile,0.025,0.46499604630212094
portland,2026-01-31,0,2026-01-31,Flu ED visits pct,quantile,0.025,0.5033522806616306
portland-or,2026-01-31,0,2026-01-31,Flu ED visits pct,quantile,0.025,1.6531813565898326
provo,2026-01-31,0,2026-01-31,Flu ED visits pct,quantile,0.025,0.4092614060620498
roanoke,2026-01-31,0,2026-01-31,Flu ED visits pct,quantile,0.025,1.4771219906520774
rochester,2026-01-31,0,2026-01-31,Flu ED visits pct,quantile,0.025,1.6334935842760812
rock-hill,2026-01-31,0,2026-01-31,Flu ED visits pct,quantile,0.025,0.33514470430298865
rtp-area,2026-01-31,0,2026-01-31,Flu ED visits pct,quantile,0.025,1.5396256006780469
salem,2026-01-31,0,2026-01-31,Flu ED visits pct,quantile,0.025,1.5148967597392775
salt-lake-city,2026-01-31,0,2026-01-31,Flu ED visits pct,quantile,0.025,1.1101549811672753
san-antonio,2026-01-31,0,2026-01-31,Flu ED visits pct,quantile,0.025,2.3236312763853286
savannah,2026-01-31,0,2026-01-31,Flu ED visits pct,quantile,0.025,0.9866907176076578
senc,2026-01-31,0,2026-01-31,Flu ED visits pct,quantile,0.025,0.39172298933696087
south-augusta,2026-01-31,0,2026-01-31,Flu ED visits pct,quantile,0.025,0.65057345503346
south-carolina,2026-01-31,0,2026-01-31,Flu ED visits pct,quantile,0.025,0.6964538758699779
springfield,2026-01-31,0,2026-01-31,Flu ED visits pct,quantile,0.025,0.5491239209660215
st-cloud,2026-01-31,0,2026-01-31,Flu ED visits pct,quantile,0.025,0.5118396190211751
st-paul,2026-01-31,0,2026-01-31,Flu ED visits pct,quantile,0.025,0.7098767116154899
texas,2026-01-31,0,2026-01-31,Flu ED visits pct,quantile,0.025,1.3685124416964773
triad-area,2026-01-31,0,2026-01-31,Flu ED visits pct,quantile,0.025,1.743460641277486
utah,2026-01-31,0,2026-01-31,Flu ED visits pct,quantile,0.025,0.784444669975917
virginia,2026-01-31,0,2026-01-31,Flu ED visits pct,quantile,0.025,1.0230682179610915
weld,2026-01-31,0,2026-01-31,Flu ED visits pct,quantile,0.025,0.271311883541658
wnc,2026-01-31,0,2026-01-31,Flu ED visits pct,quantile,0.025,1.0058745822346886
worcester,2026-01-31,0,2026-01-31,Flu ED visits pct,quantile,0.025,0.5026229210105054
athens,2026-01-31,1,2026-02-07,Flu ED visits pct,quantile,0.025,0.18000991097277194
austin,2026-01-31,1,2026-02-07,Flu ED visits pct,quantile,0.025,1.3343053265281015
baltimore,2026-01-31,1,2026-02-07,Flu ED visits pct,quantile,0.025,0.3243517969953054
bangor,2026-01-31,1,2026-02-07,Flu ED visits pct,quantile,0.025,0.2599321063790433
beaumont,2026-01-31,1,2026-02-07,Flu ED visits pct,quantile,0.025,0.43731907257547237
boston,2026-01-31,1,2026-02-07,Flu ED visits pct,quantile,0.025,0.4209811004042442
boulder,2026-01-31,1,2026-02-07,Flu ED visits pct,quantile,0.025,0.41912413552748956
charleston,2026-01-31,1,2026-02-07,Flu ED visits pct,quantile,0.025,0.8850067883442219
cherokee,2026-01-31,1,2026-02-07,Flu ED visits pct,quantile,0.025,0.3294713562371887
clt-area,2026-01-31,1,2026-02-07,Flu ED visits pct,quantile,0.025,1.2438787450699014
colorado,2026-01-31,1,2026-02-07,Flu ED visits pct,quantile,0.025,0.39405239461827785
colorado-springs,2026-01-31,1,2026-02-07,Flu ED visits pct,quantile,0.025,0.48026362347381646
columbia,2026-01-31,1,2026-02-07,Flu ED visits pct,quantile,0.025,0.4624135041336488
columbus,2026-01-31,1,2026-02-07,Flu ED visits pct,quantile,0.025,0.8781539799746287
dallas,2026-01-31,1,2026-02-07,Flu ED visits pct,quantile,0.025,1.3422294664103431
denver,2026-01-31,1,2026-02-07,Flu ED visits pct,quantile,0.025,0.46702399622921115
deschutes,2026-01-31,1,2026-02-07,Flu ED visits pct,quantile,0.025,1.120566472319928
duluth,2026-01-31,1,2026-02-07,Flu ED visits pct,quantile,0.025,0.37798030511285824
el-paso,2026-01-31,1,2026-02-07,Flu ED visits pct,quantile,0.025,0.2656261031514622
eugene,2026-01-31,1,2026-02-07,Flu ED visits pct,quantile,0.025,0.734128927987228
fay-area,2026-01-31,1,2026-02-07,Flu ED visits pct,quantile,0.025,1.6756010319292838
florence,2026-01-31,1,2026-02-07,Flu ED visits pct,quantile,0.025,0.7551359670762955
floyd,2026-01-31,1,2026-02-07,Flu ED visits pct,quantile,0.025,0.27775754678021974
frederick,2026-01-31,1,2026-02-07,Flu ED visits pct,quantile,0.025,0.23728043011406522
georgia,2026-01-31,1,2026-02-07,Flu ED visits pct,quantile,0.025,0.39773337279991844
greenville,2026-01-31,1,2026-02-07,Flu ED visits pct,quantile,0.025,0.4078445435093609
hall,2026-01-31,1,2026-02-07,Flu ED visits pct,quantile,0.025,0.24559777575421982
harford,2026-01-31,1,2026-02-07,Flu ED visits pct,quantile,0.025,0.27880316960999935
henry,2026-01-31,1,2026-02-07,Flu ED visits pct,quantile,0.025,0.23778715719212026
horry,2026-01-31,1,2026-02-07,Flu ED visits pct,quantile,0.025,0.3793734088124193
houston,2026-01-31,1,2026-02-07,Flu ED visits pct,quantile,0.025,0.49809510122631073
indiana,2026-01-31,1,2026-02-07,Flu ED visits pct,quantile,0.025,0.472760868220689
indianapolis,2026-01-31,1,2026-02-07,Flu ED visits pct,quantile,0.025,0.7061818745403149
la-grange,2026-01-31,1,2026-02-07,Flu ED visits pct,quantile,0.025,0.3056945971962965
larimer,2026-01-31,1,2026-02-07,Flu ED visits pct,quantile,0.025,0.26623123946995536
lynn,2026-01-31,1,2026-02-07,Flu ED visits pct,quantile,0.025,0.46438841747504855
macon,2026-01-31,1,2026-02-07,Flu ED visits pct,quantile,0.025,0.528187651934961
maine,2026-01-31,1,2026-02-07,Flu ED visits pct,quantile,0.025,0.6390265269738145
marietta,2026-01-31,1,2026-02-07,Flu ED visits pct,quantile,0.025,0.22507010166045233
maryland,2026-01-31,1,2026-02-07,Flu ED visits pct,quantile,0.025,0.32609051369556363
massachusetts,2026-01-31,1,2026-02-07,Flu ED visits pct,quantile,0.025,0.4247843006674256
medford,2026-01-31,1,2026-02-07,Flu ED visits pct,quantile,0.025,0.8788533138933117
mesa,2026-01-31,1,2026-02-07,Flu ED visits pct,quantile,0.025,0.2972775233911719
minneapolis,2026-01-31,1,2026-02-07,Flu ED visits pct,quantile,0.025,0.4829136012358893
