location,reference_date,horizon,target_end_date,target,output_type,output_type_id,value
athens,2026-05-09,0,2026-05-09,Flu ED visits pct,quantile,0.025,0.014102208570142853
austin,2026-05-09,0,2026-05-09,Flu ED visits pct,quantile,0.025,0.07763563278854788
baltimore,2026-05-09,0,2026-05-09,Flu ED visits pct,quantile,0.025,0.05004831265913872
bangor,2026-05-09,0,2026-05-09,Flu ED visits pct,quantile,0.025,0.016108290880710807
beaumont,2026-05-09,0,2026-05-09,Flu ED visits pct,quantile,0.025,0.03663497601595315
boston,2026-05-09,0,2026-05-09,Flu ED visits pct,quantile,0.025,0.09672069477047215
boulder,2026-05-09,0,2026-05-09,Flu ED visits pct,quantile,0.025,0.1090874419140072
charleston,2026-05-09,0,2026-05-09,Flu ED visits pct,quantile,0.025,0.04968101807217984
cherokee,2026-05-09,0,2026-05-09,Flu ED visits pct,quantile,0.025,0.015117088617353244
clt-area,2026-05-09,0,2026-05-09,Flu ED visits pct,quantile,0.025,0.5516281732277992
colorado,2026-05-09,0,2026-05-09,Flu ED visits pct,quantile,0.025,0.19144101718850703
colorado-springs,2026-05-09,0,2026-05-09,Flu ED visits pct,quantile,0.025,0.19824403208273525
columbia,2026-05-09,0,2026-05-09,Flu ED visits pct,quantile,0.025,0.034502204701243766
columbus,2026-05-09,0,2026-05-09,Flu ED visits pct,quantile,0.025,0.001012441621813187
dallas,2026-05-09,0,2026-05-09,Flu ED visits pct,quantile,0.025,0.08703287826804164
denver,2026-05-09,0,2026-05-09,Flu ED visits pct,quantile,0.025,0.2540124460814842
deschutes,2026-05-09,0,2026-05-09,Flu ED visits pct,quantile,0.025,0.06552507162924241
duluth,2026-05-09,0,2026-05-09,Flu ED visits pct,quantile,0.025,0.06947149640307947
el-paso,2026-05-09,0,2026-05-09,Flu ED visits pct,quantile,0.025,0.7106344549979698
eugene,2026-05-09,0,2026-05-09,Flu ED visits pct,quantile,0.025,0.009116921610222468
fay-area,2026-05-09,0,2026-05-09,Flu ED visits pct,quantile,0.025,0.5934592438709003
florence,2026-05-09,0,2026-05-09,Flu ED visits pct,quantile,0.025,0.016355797819882036
floyd,2026-05-09,0,2026-05-09,Flu ED visits pct,quantile,0.025,0.025954506426439893
frederick,2026-05-09,0,2026-05-09,Flu ED visits pct,quantile,0.025,0.012465694659191002
georgia,2026-05-09,0,2026-05-09,Flu ED visits pct,quantile,0.025,0.08184635032910552
greenville,2026-05-09,0,2026-05-09,Flu ED visits pct,quantile,0.025,0.017884827024257997
hall,2026-05-09,0,2026-05-09,Flu ED visits pct,quantile,0.025,0.013638414737676458
harford,2026-05-09,0,2026-05-09,Flu ED visits pct,quantile,0.025,0.0007250936156984258
henry,2026-05-09,0,2026-05-09,Flu ED visits pct,quantile,0.025,0.0349137859739534
horry,2026-05-09,0,2026-05-09,Flu ED visits pct,quantile,0.025,0.027727458793294316
houston,2026-05-09,0,2026-05-09,Flu ED visits pct,quantile,0.025,0.16941449613546927
indiana,2026-05-09,0,2026-05-09,Flu ED visits pct,quantile,0.025,0.04924780590164848
indianapolis,2026-05-09,0,2026-05-09,Flu ED visits pct,quantile,0.025,0.023658034014300416
la-grange,2026-05-09,0,2026-05-09,Flu ED visits pct,quantile,0.025,0.014983802639828786
larimer,2026-05-09,0,2026-05-09,Flu ED visits pct,quantile,0.025,0.06515009218950298
lynn,2026-05-09,0,2026-05-09,Flu ED visits pct,quantile,0.025,0.054563413534704
macon,2026-05-09,0,2026-05-09,Flu ED visits pct,quantile,0.025,0.05174605154560871
maine,2026-05-09,0,2026-05-09,Flu ED visits pct,quantile,0.025,0.11908820896961582
marietta,2026-05-09,0,2026-05-09,Flu ED visits pct,quantile,0.025,0.0037390745129417206
maryland,2026-05-09,0,2026-05-09,Flu ED visits pct,quantile,0.025,0.06865172979311045
massachusetts,2026-05-09,0,2026-05-09,Flu ED visits pct,quantile,0.025,0.11189699482644773
medford,2026-05-09,0,2026-05-09,Flu ED visits pct,quantile,0.025,0.0029663666130098874
mesa,2026-05-09,0,2026-05-09,Flu ED visits pct,quantile,0.025,0.005324329580032221
minneapolis,2026-05-09,0,2026-05-09,Flu ED visits pct,quantile,0.025,0.2049282539903238
minnesota,2026-05-09,0,2026-05-09,Flu ED visits pct,quantile,0.025,0.16957282406502008
montgomery,2026-05-09,0,2026-05-09,Flu ED visits pct,quantile,0.025,0.07909735291126298
nenc,2026-05-09,0,2026-05-09,Flu ED visits pct,quantile,0.025,0.05186912883109293
new-bedford,2026-05-09,0,2026-05-09,Flu ED visits pct,quantile,0.025,0.11259479444508197
north-carolina,2026-05-09,0,2026-05-09,Flu ED visits pct,quantile,0.025,0.3104913754283386
nyc,2026-05-09,0,2026-05-09,ILI ED visits pct,quantile,0.025,1.3014890339431318
ogden,2026-05-09,0,2026-05-09,Flu ED visits pct,quantile,0.025,0.025496270156621884
