location,reference_date,horizon,target_end_date,target,output_type,output_type_id,value
athens,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.1911720308574545
austin,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.2553637474917569
baltimore,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.4322366463050711
bangor,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.3514648349547817
beaumont,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.09453138362333183
boston,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.5405751788911929
boulder,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.22385906192740954
charleston,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.2532132117978703
cherokee,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.3862599217651583
clt-area,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.8412448254690724
colorado,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.4460706143773835
colorado-springs,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.4323324519547584
columbia,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.1700351805851952
columbus,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.165778518127763
dallas,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.2052877868293795
denver,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.6119608970004303
deschutes,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.3089178465032302
duluth,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.5097595671357261
el-paso,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.6502522315539494
eugene,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.08860632510990145
fay-area,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.7052666164724356
florence,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.11112581958201256
floyd,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.12168688755159661
frederick,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.1582884871723158
georgia,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.31905133445077755
greenville,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.22158342091230862
hall,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.15188557174613698
harford,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.10783454392204392
henry,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.20639169278259956
horry,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.16766882948037898
houston,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.28967358426155704
indiana,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.30485320375461106
indianapolis,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.24488290141911967
la-grange,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.08229127808490946
larimer,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.16415145118816257
lynn,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.3087948707205651
macon,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.10968421268705426
maine,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.500146655187392
marietta,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.14718396303121983
maryland,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.45702258113811345
massachusetts,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.6194908923026694
medford,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.008930002039190867
mesa,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.12291250223018103
minneapolis,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.4840851483011957
minnesota,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.5869325135279957
montgomery,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.3755091334710256
nenc,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.19341947114927066
new-bedford,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.6836948622262073
north-carolina,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.4362597887956539
nyc,2026-04-11,0,2026-04-11,ILI ED visits pct,quantile,0.025,1.99139157474255
ogden,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.10095915109577856
oregon,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.3184798180659861
pittsfield,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.11825622270030932
portland,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.3342900546968372
portland-or,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.36296031355079617
provo,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.08578026293202687
roanoke,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.35536737406554403
rochester,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.22147424418261435
rock-hill,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.08126870469237948
rtp-area,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.17784202246654757
