location,reference_date,horizon,target_end_date,target,output_type,output_type_id,value
athens,2026-04-25,0,2026-04-25,Flu ED visits pct,quantile,0.025,0.07744519155327444
austin,2026-04-25,0,2026-04-25,Flu ED visits pct,quantile,0.025,0.12928064191778044
baltimore,2026-04-25,0,2026-04-25,Flu ED visits pct,quantile,0.025,0.14879739566427017
bangor,2026-04-25,0,2026-04-25,Flu ED visits pct,quantile,0.025,0.13039043919513474
beaumont,2026-04-25,0,2026-04-25,Flu ED visits pct,quantile,0.025,0.10571315610231692
boston,2026-04-25,0,2026-04-25,Flu ED visits pct,quantile,0.025,0.2933516116848821
boulder,2026-04-25,0,2026-04-25,Flu ED visits pct,quantile,0.025,0.14781927555495394
charleston,2026-04-25,0,2026-04-25,Flu ED visits pct,quantile,0.025,0.09391492150485334
cherokee,2026-04-25,0,2026-04-25,Flu ED visits pct,quantile,0.025,0.18157069659240324
clt-area,2026-04-25,0,2026-04-25,Flu ED visits pct,quantile,0.025,0.5159762396881531
colorado,2026-04-25,0,2026-04-25,Flu ED visits pct,quantile,0.025,0.2585250902353922
colorado-springs,2026-04-25,0,2026-04-25,Flu ED visits pct,quantile,0.025,0.22306322533544204
columbia,2026-04-25,0,2026-04-25,Flu ED visits pct,quantile,0.025,0.04846147761495614
columbus,2026-04-25,0,2026-04-25,Flu ED visits pct,quantile,0.025,0.0841771291993443
dallas,2026-04-25,0,2026-04-25,Flu ED visits pct,quantile,0.025,0.11733305448541274
denver,2026-04-25,0,2026-04-25,Flu ED visits pct,quantile,0.025,0.32125148543864485
deschutes,2026-04-25,0,2026-04-25,Flu ED visits pct,quantile,0.025,0.05247387019393143
duluth,2026-04-25,0,2026-04-25,Flu ED visits pct,quantile,0.025,0.15018030757316875
el-paso,2026-04-25,0,2026-04-25,Flu ED visits pct,quantile,0.025,0.6164776206646744
eugene,2026-04-25,0,2026-04-25,Flu ED visits pct,quantile,0.025,0.011511756171796507
fay-area,2026-04-25,0,2026-04-25,Flu ED visits pct,quantile,0.025,0.4662060223526994
florence,2026-04-25,0,2026-04-25,Flu ED visits pct,quantile,0.025,0.0021477873765963305
floyd,2026-04-25,0,2026-04-25,Flu ED visits pct,quantile,0.025,0.06308265260103313
frederick,2026-04-25,0,2026-04-25,Flu ED visits pct,quantile,0.025,0.07802888168866835
georgia,2026-04-25,0,2026-04-25,Flu ED visits pct,quantile,0.025,0.15920446776533298
greenville,2026-04-25,0,2026-04-25,Flu ED visits pct,quantile,0.025,0.09054318316272586
hall,2026-04-25,0,2026-04-25,Flu ED visits pct,quantile,0.025,0.06632856028348302
harford,2026-04-25,0,2026-04-25,Flu ED visits pct,quantile,0.025,0.04088405061424606
henry,2026-04-25,0,2026-04-25,Flu ED visits pct,quantile,0.025,0.05508022245556419
horry,2026-04-25,0,2026-04-25,Flu ED visits pct,quantile,0.025,0.07186595825920992
houston,2026-04-25,0,2026-04-25,Flu ED visits pct,quantile,0.025,0.21933161043418803
indiana,2026-04-25,0,2026-04-25,Flu ED visits pct,quantile,0.025,0.14769610246389958
indianapolis,2026-04-25,0,2026-04-25,Flu ED visits pct,quantile,0.025,0.07522648770210169
la-grange,2026-04-25,0,2026-04-25,Flu ED visits pct,quantile,0.025,0.006462360936152907
larimer,2026-04-25,0,2026-04-25,Flu ED visits pct,quantile,0.025,0.0911502840446705
